city,city_ascii,lat,lng,population,isolation_value,zoom_level
Sarvestān,Sarvestan,29.2739,53.2203,18187,26.61683792484717,8.0
Taufkirchen,Taufkirchen,48.05,11.6167,18185,1.826085096130159,21.0
‘Anbarābād,`Anbarabad,28.4794,57.8414,18185,24.191269138876127,8.0
Rikuzen-Takata,Rikuzen-Takata,39.028,141.6254,18182,8.47265288160465,9.5
Oyama,Oyama,35.3601,138.9873,18181,7.451136955922142,9.5
Concord,Concord,39.8741,-75.5135,18181,12.385882788217511,9.0
Solonópole,Solonopole,-5.7333,-39.0167,18179,42.16758668064596,7.5
Dapi,Dapi,23.6494,120.4254,18178,6.998620665798463,10.0
Oconomowoc,Oconomowoc,43.0996,-88.4948,18178,21.42386470967913,8.0
Quibaxi,Quibaxi,-8.5,14.5833,18176,68.31629708468037,6.5
Aldo Bonzi,Aldo Bonzi,-34.7083,-58.5181,18175,1.256050002183959,21.0
Mohiuddinnagar,Mohiuddinnagar,25.5737,85.6694,18175,10.447130493843124,9.0
Steubenville,Steubenville,40.3653,-80.6519,18175,8.489249497362954,9.5
South Fayette,South Fayette,40.3556,-80.1617,18175,7.008818941711012,9.5
Warminster,Warminster,51.205,-2.181,18173,10.111743693267671,9.0
Gossau,Gossau,47.4167,9.25,18171,9.126697045408095,9.0
Sycamore,Sycamore,41.9957,-88.6821,18171,8.994374638725045,9.0
Vredendal,Vredendal,-31.6644,18.5061,18170,146.1976099136433,5.5
Logansport,Logansport,40.7472,-86.352,18166,36.745022363680015,7.0
Bhadrapur,Bhadrapur,26.5444,88.0944,18164,17.358981421507355,8.5
Meishan,Meishan,23.5607,120.6296,18164,6.646937423168568,10.0
Tummalapenta,Tummalapenta,14.8997,80.0687,18164,8.27811888053149,9.5
Redhill,Redhill,51.2393,-0.1726,18163,2.3392484266984064,21.0
Laives,Laives,46.4333,11.3333,18162,7.526189587147954,9.5
Åsane,Asane,60.4711,5.3272,18161,9.08593721227079,8.5
Kottapalle,Kottapalle,17.2918,81.8939,18161,20.50326059225788,8.5
Corbetta,Corbetta,45.4667,8.9167,18161,2.6046570050454507,21.0
Petawawa,Petawawa,45.9,-77.2833,18160,124.680419864198,5.5
Colonial Heights,Colonial Heights,37.265,-77.3969,18158,6.767724283188239,9.5
Xochiatipan de Castillo,Xochiatipan de Castillo,20.8333,-98.285,18157,16.578589805284924,8.5
Zinvié,Zinvie,6.6167,2.35,18157,8.92269848457085,9.5
Starodub,Starodub,52.5833,32.7667,18156,29.844291747629303,7.0
Qishe,Qishe,24.9232,104.7218,18154,11.06410594615607,9.0
Guayama,Guayama,17.9743,-66.1104,18153,29.626620493908995,8.0
El Achir,El Achir,36.0667,4.6333,18149,11.990332856995073,9.0
Heckmondwike,Heckmondwike,53.708,-1.67,18149,1.3242623449080717,21.0
Bouarouss,Bouarouss,34.3667,-4.8167,18147,15.326515384103883,8.5
Lavāsān,Lavasan,35.8183,51.6383,18146,22.823643611560836,8.0
Ingá,Inga,-7.2678,-35.6128,18144,20.04300315314137,8.5
Trujillo,Trujillo,4.25,-76.3333,18142,18.841973875976056,8.5
Piatykhatky,Piatykhatky,48.4136,33.7028,18140,16.56283607378309,8.0
Čitluk,Citluk,43.2,17.7,18140,9.817548285546394,9.0
Keskin,Keskin,39.6731,33.6136,18139,20.593751473450883,8.0
Heusweiler,Heusweiler,49.35,6.9167,18138,6.689312217902332,9.5
Minamishibetsuchō,Minamishibetsucho,43.55,141.9167,18138,0.0,21.0
Dobrush,Dobrush,52.4167,31.3167,18137,22.765850809205464,7.5
Pinabacdao,Pinabacdao,11.62,124.98,18136,4.496233205477061,21.0
Yoshimi,Yoshimi,36.0399,139.4538,18133,4.852992731071836,10.0
Schofield Barracks,Schofield Barracks,21.4936,-158.0617,18133,7.147238015451571,10.0
Palanga,Palanga,55.9167,21.0667,18132,23.10352760538806,7.5
Andalucía,Andalucia,4.1667,-76.1667,18132,5.559754011676724,21.0
Una,Una,-15.2833,-39.0667,18131,45.40771747262259,7.0
Tominian,Tominian,13.2833,-4.5833,18130,31.3154608442296,8.0
Gangwuzhen,Gangwuzhen,25.9644,105.3376,18130,8.633475890608102,9.5
Portsmouth,Portsmouth,38.7538,-82.9445,18130,41.8481647455535,7.0
Svilengrad,Svilengrad,41.7667,26.2,18129,30.99400718880784,7.5
Beerse,Beerse,51.3167,4.8667,18128,5.7892339533067645,9.5
San Pedro,San Pedro,4.0,-76.2292,18128,9.812481804678656,9.5
Sangre Grande,Sangre Grande,10.5667,-61.1333,18127,17.989631934934184,8.5
Canby,Canby,45.2652,-122.6867,18127,8.276053516527709,9.0
Dumri,Dumri,25.5356,85.5996,18126,8.184027771517654,9.5
Jora Khurd,Jora Khurd,26.4893,77.9758,18126,2.6861775093749447,21.0
New Castle,New Castle,41.1841,-73.7721,18125,7.721545043265058,9.5
Bourbonnais,Bourbonnais,41.183,-87.8784,18125,9.083861986290335,9.0
Menasha,Menasha,44.2125,-88.4271,18125,4.084748922690057,21.0
Łomianki,Lomianki,52.3333,20.8833,18124,7.416711851576346,9.0
Ouankoro,Ouankoro,13.3833,-3.8333,18123,14.841428330036258,9.0
Louny,Louny,50.3572,13.7969,18121,18.17154609827203,8.0
Ciriè,Cirie,45.2333,7.6,18121,13.225493169585553,8.5
Pottanūr,Pottanur,11.1098,77.9888,18120,1.7548173708496644,21.0
Feyẕābād,Feyzabad,35.0183,58.7839,18120,38.673894403497385,7.0
Terra Roxa d’Oeste,Terra Roxa d'Oeste,-24.1569,-54.0969,18119,18.253224984290952,8.5
Barhampur,Barhampur,25.5976,84.3011,18119,10.300848470879544,9.5
Ambiula,Ambiula,-7.4333,14.65,18118,43.071193624716834,7.5
Raisāri,Raisari,26.1319,87.0238,18117,6.08353308505979,10.0
Coronda,Coronda,-31.9667,-60.9167,18115,27.493797243125464,8.0
Poulton le Fylde,Poulton le Fylde,53.847,-2.995,18115,3.068159374842459,21.0
Rāmpur,Rampur,21.0735,84.3409,18114,26.05459502685907,8.0
Convención,Convencion,8.8333,-73.2,18112,45.263457027619616,7.5
Polohy,Polohy,47.4833,36.25,18111,48.1860032366089,6.5
Gāndarbal,Gandarbal,34.2262,74.7748,18111,12.47421803722154,9.0
Fâches-Thumesnil,Faches-Thumesnil,50.5994,3.0744,18110,1.197809896228571,21.0
Mānikpur,Manikpur,25.91,86.821,18110,3.1062414111551875,21.0
McAlester,McAlester,34.9257,-95.7734,18110,98.44753980779022,6.0
Caldas de Montbuy,Caldas de Montbuy,41.6292,2.1694,18109,10.136830949036332,9.0
Pahārpur,Paharpur,25.5681,85.3763,18109,4.007443217823196,21.0
Shorewood,Shorewood,41.5169,-88.2146,18109,5.390884327159605,10.0
Campos Belos,Campos Belos,-13.0369,-46.7719,18108,125.32601123797312,6.0
Mure,Mure,34.3376,134.1397,18108,4.137602459341435,21.0
Niles,Niles,41.1879,-80.7531,18107,7.823977482229896,9.5
White Settlement,White Settlement,32.7554,-97.4605,18106,8.522802657817312,9.5
Bình Minh,Binh Minh,10.0961,105.7894,18105,4.301663590265259,21.0
Varjota,Varjota,-4.1939,-40.4769,18105,12.18113725031928,9.0
Fort Carson,Fort Carson,38.7095,-104.772,18105,6.658263294349464,9.5
Maoussa,Maoussa,35.3833,0.25,18104,8.414161288729026,9.5
Hybla Valley,Hybla Valley,38.7484,-77.0821,18104,3.3089754484102163,21.0
Pavullo nel Frignano,Pavullo nel Frignano,44.3333,10.8333,18103,19.885261698536294,8.0
San Vito dei Normanni,San Vito dei Normanni,40.6581,17.7078,18103,12.800873124212506,8.5
Großenhain,Grossenhain,51.2833,13.55,18102,13.772236252686014,8.5
Borgo San Lorenzo,Borgo San Lorenzo,43.95,11.3833,18102,19.73881646116379,8.0
Kikube,Kikube,1.3328,31.2075,18100,19.525288916297274,8.5
Berkhampstead,Berkhampstead,51.76,-0.56,18100,6.3037525644559445,9.5
Cofradía,Cofradia,15.4168,-88.1603,18100,16.457392576543093,8.5
Belterra,Belterra,-2.6358,-54.9369,18099,33.22990469959693,7.5
Dolný Kubín,Dolny Kubin,49.2106,19.2975,18095,14.698758130219296,8.5
Southeast,Southeast,41.4032,-73.5985,18095,10.564030236335448,9.0
Tora,Tora,21.3262,83.6708,18093,5.658938092461191,10.0
Chapelle,Chapelle,19.4167,-72.55,18092,10.185835594018812,9.5
Antonina,Antonina,-25.4289,-48.7119,18091,13.361421574483238,9.0
General Juan Madariaga,General Juan Madariaga,-37.0167,-57.1333,18089,26.79105905226689,7.5
Madalena,Madalena,-4.8569,-39.5769,18088,34.6725132485535,7.5
Heguri,Heguri,34.6333,135.7,18088,3.5624791405754848,21.0
Cudahy,Cudahy,42.9467,-87.8641,18087,3.860152500134346,21.0
Calenzano,Calenzano,43.8667,11.1667,18084,4.674366938255552,10.0
Barīkot,Barikot,29.04,82.33,18083,48.18035621689224,7.0
Ghouazi,Ghouazi,34.4667,-5.3,18081,14.414845917950512,8.5
Água Azul do Norte,Agua Azul do Norte,-6.7908,-50.4669,18080,66.72764293403806,6.5
Kopa,Kopa,25.8513,84.6308,18080,5.397879165832855,10.0
East Riverdale,East Riverdale,38.96,-76.9109,18080,3.798470476041625,21.0
Arājpur,Arajpur,25.5197,87.0808,18073,4.894935463917872,21.0
Wandsworth,Wandsworth,51.455,-0.192,18072,3.098200009147193,21.0
Mayorga,Mayorga,10.9,125.0,18071,4.776992358123627,21.0
Bobingen,Bobingen,48.2667,10.8167,18070,5.4901115104856935,9.5
Kęty,Kety,49.9,19.2167,18067,10.241225692481787,9.0
Ricaurte,Ricaurte,1.2108,-77.9933,18067,35.16251370428708,7.5
Manyas,Manyas,40.0464,27.97,18066,21.908497702740394,8.0
Pedra Preta,Pedra Preta,-16.6228,-54.4739,18066,24.28923380457065,8.0
São Tiago de Custoias,Sao Tiago de Custoias,41.2,-8.633,18065,2.166064086579881,21.0
Oroszlány,Oroszlany,47.4833,18.3167,18064,12.86015334777358,8.5
Fuente-Álamo de Murcia,Fuente-Alamo de Murcia,37.7394,-1.1881,18063,19.203270893021138,8.0
Luganville,Luganville,-15.5333,167.1667,18062,273.59292895599333,4.5
Ismaning,Ismaning,48.2264,11.6725,18062,10.050087512385394,9.0
Tottiyam,Tottiyam,10.988,78.3363,18061,11.211080951714765,9.5
Scarsdale,Scarsdale,40.9902,-73.7773,18061,4.012445081755722,21.0
Bīdestān,Bidestan,36.2308,50.1236,18060,7.26196037236991,9.5
Kottá Kalidindi,Kotta Kalidindi,16.5032,81.2877,18059,0.3863865355401923,21.0
Santa Ana,Santa Ana,14.5277,121.0766,18057,2.1589449033237376,21.0
Sidi Allal Tazi,Sidi Allal Tazi,34.5197,-6.3236,18055,15.241673598444184,8.5
Tlacoachistlahuaca,Tlacoachistlahuaca,16.7833,-98.2,18055,4.550544846348942,21.0
Ambāla,Ambala,17.65,79.05,18054,13.478027334812136,9.0
Libjo,Libjo,10.196,125.5328,18051,16.123529299690414,8.5
Myślenice,Myslenice,49.8347,19.9389,18051,18.171761810769038,8.0
San Vicente,San Vicente,6.2819,-75.3322,18051,12.02336439706285,9.0
Bādkulla,Badkulla,23.3036,88.5302,18051,11.153762139922993,9.0
Spanish Lake,Spanish Lake,38.7884,-90.2077,18051,8.745159059381239,9.5
Middelharnis,Middelharnis,51.75,4.17,18050,7.834606682775044,9.0
Annakunnu,Annakunnu,11.7463,76.0415,18049,14.411903864129128,9.0
Vilavūr,Vilavur,8.2669,77.3052,18047,2.1169675591475614,21.0
Buadiposo-Buntong,Buadiposo-Buntong,7.97,124.38,18046,3.303630753586221,21.0
Nigrán,Nigran,42.1419,-8.8056,18045,12.570058953305663,8.5
Chodzież,Chodziez,52.9833,16.9,18044,21.62519754128888,7.5
Taperoá,Taperoa,-13.5333,-39.0833,18044,18.22389126053795,8.5
Timri,Timri,12.2,75.3861,18044,8.881837362045339,9.5
Whitestown,Whitestown,43.135,-75.3404,18044,9.72510303657226,9.0
Carmelo,Carmelo,-34.0,-58.2833,18041,55.0643590511979,6.5
Sunbury,Sunbury,51.423,-0.424,18041,3.030928179726686,21.0
Mwanza,Mwanza,-15.5986,34.5178,18039,56.24739929157042,7.0
Abangaritos,Abangaritos,10.2492,-85.0268,18039,23.240807486032686,8.0
Frankenberg,Frankenberg,51.0589,8.7967,18033,25.42495839931484,7.5
Bryn Mawr-Skyway,Bryn Mawr-Skyway,47.4949,-122.241,18032,3.256757368037358,21.0
Keszthely,Keszthely,46.7696,17.2481,18031,31.191797299113173,7.5
Târgu Neamţ,Targu Neamt,47.2025,26.3586,18029,28.318606626921376,7.5
Cristinápolis,Cristinapolis,-11.4758,-37.755,18029,14.804342320467349,9.0
San Pedro,San Pedro,8.7333,-74.7167,18029,9.01201604590078,9.5
Porto Novo,Porto Novo,17.019,-25.064,18028,16.85400957553715,8.5
Schwechat,Schwechat,48.1411,16.4786,18026,10.85047893652374,8.5
Destelbergen,Destelbergen,51.05,3.8,18026,3.5772496935795286,21.0
Gidi,Gidi,23.6909,85.3641,18025,3.723894067781663,21.0
Valenza,Valenza,45.0167,8.65,18025,11.423955967888348,9.0
Piossasco,Piossasco,44.9833,7.4667,18025,5.556768988636503,10.0
Zuhres,Zuhres,48.0167,38.2667,18024,9.680905446711591,9.0
Matigou,Matigou,37.6043,109.9024,18024,45.39419551596955,7.0
Koratagere,Koratagere,13.522,77.2373,18024,15.626028515989727,9.0
Lakshmaneswaram,Lakshmaneswaram,16.4082,81.6867,18023,3.4857051824082985,21.0
Tordera,Tordera,41.7008,2.72,18022,6.173826270016625,9.5
Ulao,Ulao,25.4165,86.0936,18020,3.676354926435225,21.0
Banbalah,Banbalah,35.7,10.8,18018,7.587352156255903,9.5
Buchen in Odenwald,Buchen in Odenwald,49.5217,9.3233,18018,22.766082307350867,7.5
Tillmans Corner,Tillmans Corner,30.5819,-88.2128,18018,14.145366007089484,8.5
Fécamp,Fecamp,49.76,0.38,18016,36.168076257616335,7.0
Itaberá,Itabera,-23.8619,-49.1372,18015,29.76504639048394,7.5
Jasien,Jasien,54.3667,18.6333,18014,2.272134704079439,21.0
Fundão,Fundao,-19.9328,-40.4069,18014,18.813972409309024,8.5
Dumont,Dumont,40.9452,-73.9923,18014,2.4524169301489107,21.0
Campina Verde,Campina Verde,-19.5333,-49.4833,18011,63.02722780830377,6.5
Toyono,Toyono,34.9189,135.4942,18011,7.800942960757305,9.5
Marcos,Marcos,18.0444,120.6786,18010,6.879253991808523,10.0
Marsciano,Marsciano,42.9167,12.3333,18010,22.20367451438482,8.0
Rwamagana,Rwamagana,-1.95,30.4333,18009,12.979701351406764,9.0
Nipomo,Nipomo,35.0319,-120.4985,18009,12.069800440403892,9.0
Soisy-sous-Montmorency,Soisy-sous-Montmorency,48.9886,2.3006,18008,1.5132001950573155,21.0
Biro,Biro,9.9,2.9333,18003,12.94695218100929,9.0
Ashtabula,Ashtabula,41.8805,-80.7984,18003,41.5512291880644,7.0
Sakri,Sakri,26.2197,86.0853,18002,3.711988336667123,21.0
Terrell,Terrell,32.734,-96.2931,18001,14.987549591477658,8.5
Dbaïyé,Dbaiye,33.9353,35.5897,18000,4.509814395615243,21.0
Antsampanimahazo,Antsampanimahazo,-19.64,47.158,18000,2.7229588646710416,21.0
Antanambe,Antanambe,-16.4333,49.85,18000,30.948975376603915,8.0
Manampatrana,Manampatrana,-21.65,47.5833,18000,15.178380908511327,8.5
Alakamisy,Alakamisy,-20.2,47.3167,18000,7.874275138257172,9.5
Maroteza,Maroteza,-22.3,47.2,18000,21.50026256250525,8.0
Bemahatazana-Belobaka,Bemahatazana-Belobaka,-19.35,46.0,18000,38.24711879795922,7.5
Vohilengo,Vohilengo,-17.3,49.4167,18000,9.086218729469032,9.5
Amboahangibe,Amboahangibe,-14.1333,49.8167,18000,24.59635898853608,8.0
Mahazoma,Mahazoma,-17.1667,46.5667,18000,36.93283733524592,7.5
Ambongo,Ambongo,-23.45,47.2667,18000,3.702796171776708,21.0
Alatsinainy Ialamarina,Alatsinainy Ialamarina,-21.5333,47.3,18000,10.252895052203666,9.5
Analaiva,Analaiva,-20.3333,44.5,18000,16.601122940798394,8.5
Maroaloka,Maroaloka,-25.1667,46.2,18000,11.793624179371486,9.0
Belobaka,Belobaka,-18.9833,45.6833,18000,45.30101915895422,7.0
Ankofa,Ankofa,-15.4,49.65,18000,9.058234706609255,9.5
Matsakabanja,Matsakabanja,-15.9167,45.8333,18000,9.927001596482237,9.5
Ambovombe Afovoany,Ambovombe Afovoany,-20.7667,47.0833,18000,20.629183667123037,8.5
Tsianisiha,Tsianisiha,-22.9,43.5833,18000,15.212390557765207,8.5
Beantake,Beantake,-23.8,44.3,18000,31.683616283255382,7.5
Behenjy,Behenjy,-19.2,47.4833,18000,8.747333438072332,9.5
Tranoroa,Tranoroa,-24.7,45.0667,18000,32.04953173045805,7.5
Qal‘ah-ye Zāl,Qal`ah-ye Zal,37.015,68.4672,18000,41.344810552868026,7.0
General Deheza,General Deheza,-32.7564,-63.7889,18000,62.16751783383722,6.5
Al Hamalah,Al Hamalah,26.1497,50.4653,18000,6.354098345222315,10.0
Ad Dirāz,Ad Diraz,26.2186,50.4756,18000,6.224846038351202,10.0
Doruma,Doruma,4.7333,27.7,18000,77.1149052015425,6.5
Yoboki,Yoboki,11.5167,42.1,18000,53.14026906769618,7.0
Mickleover,Mickleover,52.901,-1.552,18000,3.2008669869848787,21.0
Gondar,Gondar,29.5667,76.7833,18000,7.537351266164148,9.5
Tankāra,Tankara,22.656,70.748,18000,20.08155290995889,8.5
Ghogaon,Ghogaon,21.91,75.7,18000,13.05912328964509,9.0
Mahraurh,Mahraurh,25.2378,84.1017,18000,15.303921576687856,8.5
Tall Qaşab,Tall Qasab,36.2583,41.9431,18000,10.04826744211248,9.0
Athār,Athar,26.0392,86.059,17999,10.712823521755215,9.0
Gorham,Gorham,43.7034,-70.4581,17999,8.42386238701915,9.0
Kamienna Góra,Kamienna Gora,50.7833,16.0333,17998,17.67566955298417,8.0
Batié,Batie,9.8833,-2.9167,17997,49.98392624680918,7.0
Kolonodale,Kolonodale,-1.9833,121.3333,17997,91.70583457707356,6.0
Serra Preta,Serra Preta,-12.16,-39.3319,17996,31.288910346121448,8.0
Bombon,Bombon,13.6867,123.1994,17995,2.927667583880337,21.0
Tyāgadurgam,Tyagadurgam,11.7411,79.077,17995,8.803227654727065,9.5
Aci Sant’Antonio,Aci Sant'Antonio,37.6,15.1167,17995,1.4624385917497618,21.0
Cameron Park,Cameron Park,38.6738,-120.9872,17995,5.366583538054695,10.0
Wantagh,Wantagh,40.6686,-73.5104,17995,3.35861957204192,21.0
Stony Plain,Stony Plain,53.5264,-114.0069,17993,7.310357986909286,9.0
Neftegorsk,Neftegorsk,52.8,51.1667,17990,58.96932857470071,6.0
Oak Bay,Oak Bay,48.4264,-123.3228,17990,3.0988281219856177,21.0
Hijuelas,Hijuelas,-32.7986,-71.1439,17988,4.451431589260852,21.0
San Cristóbal Cucho,San Cristobal Cucho,14.9,-91.7833,17987,7.384194663547493,10.0
Ariccia,Ariccia,41.72,12.6711,17987,1.5233062286021315,21.0
Mount Washington,Mount Washington,38.043,-85.5551,17987,15.96120323075454,8.5
Sevierville,Sevierville,35.8872,-83.5678,17986,35.56609233446016,7.5
Kosvik,Kosvik,58.1418,8.0802,17981,4.907841354900226,9.5
Lagoa do Carro,Lagoa do Carro,-7.845,-35.32,17981,7.221886680746369,10.0
Bourne,Bourne,52.7684,-0.3775,17981,14.411047905069545,8.0
Cuquío,Cuquio,20.929,-103.0229,17980,20.2737253127887,8.5
Sivagiri,Sivagiri,11.1179,77.7881,17979,20.734140429488225,8.5
Hranice,Hranice,49.5525,17.7683,17978,17.17848855614794,8.0
Halstenbek,Halstenbek,53.6333,9.8667,17978,4.3977464475441295,10.0
Sukhsena,Sukhsena,25.7952,87.1089,17978,9.426165636983052,9.5
Rāmpur Tilak,Rampur Tilak,25.8513,87.093,17977,3.8728059090534535,21.0
Rājmahal,Rajmahal,25.05,87.84,17974,18.836342699315203,8.5
Terenure,Terenure,53.3098,-6.2835,17972,1.229644010478334,21.0
Avtury,Avtury,43.1667,46.0,17970,7.928209220650986,9.5
Kharabali,Kharabali,47.405,47.2556,17968,127.04705865202943,5.0
Konaklı,Konakli,36.5833,31.8833,17966,11.060454980217283,9.0
Dīzīcheh,Dizicheh,32.3869,51.5122,17966,4.324375570391073,21.0
Antenor Navarro,Antenor Navarro,-6.7333,-38.45,17964,21.359977550905068,8.5
Melegnano,Melegnano,45.3667,9.3167,17964,4.529348735849348,10.0
North Grenville,North Grenville,44.9667,-75.65,17964,39.56327249968219,7.0
Sapeaçu,Sapeacu,-12.7333,-39.2167,17963,14.30436932691632,9.0
Santo Anastácio,Santo Anastacio,-21.8383,-51.6103,17963,24.471597627774223,8.0
Kegalle,Kegalle,7.2531,80.3453,17962,11.173974008175026,9.5
Chaita,Chaita,25.7671,85.8792,17962,10.270916682764597,9.5
Souba,Souba,13.4139,-6.5972,17961,35.969418543460854,7.5
Payyannūr,Payyannur,12.0935,75.2025,17961,5.268307887066287,21.0
Cohoes,Cohoes,42.7732,-73.7077,17960,4.975072181246272,10.0
Ptuj,Ptuj,46.4194,15.8694,17959,23.00802924180956,7.5
Towamencin,Towamencin,40.2417,-75.3387,17959,4.880490812576353,10.0
Jadcherla,Jadcherla,16.763,78.1443,17958,0.9006801498918878,21.0
Torit,Torit,4.4081,32.575,17957,43.16897583630321,7.5
Bodegraven,Bodegraven,52.0822,4.7504,17954,7.740912956708493,9.0
Almeria,Almeria,11.6206,124.3794,17954,8.888035440558198,9.5
Ranzan,Ranzan,36.0565,139.3205,17954,3.790658603767084,21.0
Koula,Koula,13.1167,-7.65,17953,20.603407868536245,8.5
Bucay,Bucay,17.54,120.72,17953,12.525492386153266,9.0
Ben Daoud,Ben Daoud,35.7192,0.5203,17953,3.105802836561829,21.0
Erumāpālaiyam,Erumapalaiyam,11.6324,78.1695,17953,2.88792206812038,21.0
Barvāla,Barvala,22.15,71.9,17951,23.789930533297056,8.0
Haren,Haren,53.1667,6.6,17950,6.195053629931644,9.5
Blythe,Blythe,33.6219,-114.6195,17949,101.74814448406094,6.0
Mūkondapalli,Mukondapalli,12.7514,77.8017,17948,2.8132532365254423,21.0
Doylestown,Doylestown,40.2962,-75.1393,17945,5.493596243944151,10.0
Flora,Flora,18.2147,121.4186,17944,13.828144764370466,9.0
Loyalist,Loyalist,44.25,-76.75,17943,24.47730533823141,7.5
Stilfontein,Stilfontein,-26.8428,26.7744,17942,11.009742346653042,9.0
Yeddumailāram,Yeddumailaram,17.5011,78.1242,17941,14.676460873601414,9.0
Falköping,Falkoping,58.175,13.5531,17939,24.197749230773248,7.0
Bischheim,Bischheim,48.6144,7.7528,17939,0.7622111451273816,21.0
Miyauchi,Miyauchi,38.0667,140.1333,17939,1.797544565857549,21.0
Madeley,Madeley,52.637,-2.448,17935,4.403950209550794,10.0
Jiadong,Jiadong,22.4305,120.5471,17934,8.65632181754913,9.5
Agliana,Agliana,43.9,11.0,17934,4.563466756555262,10.0
Kuchinda,Kuchinda,21.7436,84.3485,17933,34.947241909293915,7.5
Quipapá,Quipapa,-8.8333,-36.0333,17929,18.12857071231132,8.5
Tres de Mayo,Tres de Mayo,-26.4794,-56.0961,17928,42.0188440902142,7.0
Manthani,Manthani,18.65,79.6667,17927,19.733932175860367,8.5
Burke Centre,Burke Centre,38.7903,-77.2999,17926,3.486236736582,21.0
Cortes,Cortes,9.2753,126.1911,17924,21.854226633524668,8.5
Texistepeque,Texistepeque,14.1333,-89.5,17923,16.27995466449599,8.5
Ammon,Ammon,43.4745,-111.9568,17921,6.557702618781244,9.5
Gitagum,Gitagum,8.5956,124.4054,17920,5.201465178632102,21.0
Palmi,Palmi,38.3667,15.85,17920,8.592292190376268,9.5
Olho d’Água das Cunhãs,Olho d'Agua das Cunhas,-4.1389,-45.12,17919,33.702883069370635,7.5
Coltauco,Coltauco,-34.3,-71.1,17918,14.880869941145829,8.5
Kapsabet,Kapsabet,0.3333,35.1667,17918,24.165523187218135,8.0
Shirosato,Shirosato,36.4792,140.3762,17916,7.691563629347745,9.5
Alice,Alice,27.7556,-98.0653,17916,33.978148737118744,7.5
Unión de San Antonio,Union de San Antonio,21.128,-102.006,17915,17.88208995792448,8.5
Roulia,Roulia,32.7972,74.0639,17915,14.64763722673897,8.5
Deux-Montagnes,Deux-Montagnes,45.5333,-73.8833,17915,3.656102960114948,21.0
Ituaçu,Ituacu,-13.8167,-41.3,17914,21.42510392764248,8.5
Narni,Narni,42.5167,12.5167,17914,11.386015519782296,9.0
Pelaya,Pelaya,8.6833,-73.6667,17910,31.725665569656044,8.0
Pornic,Pornic,47.1167,-2.1,17910,19.45362489134004,8.0
Mabéhiri,Mabehiri,5.6833,-6.4167,17909,23.128463574993223,8.0
Châteauneuf-les-Martigues,Chateauneuf-les-Martigues,43.3838,5.165,17909,5.367806370696881,10.0
Khokha,Khokha,25.9741,87.4062,17908,11.338484854460203,9.0
Natchitoches,Natchitoches,31.7315,-93.0975,17908,76.94960887673636,6.5
Franconia,Franconia,38.7682,-77.1587,17906,1.392433166170312,21.0
Wadowice,Wadowice,49.8833,19.5,17905,11.794276595879218,8.5
Glenvar Heights,Glenvar Heights,25.709,-80.3155,17902,4.29211148870954,21.0
Manambaro,Manambaro,-25.0333,46.8167,17901,16.785179070147304,8.5
Saatlı,Saatli,39.9311,48.3697,17900,13.00473889682921,8.5
Nyborg,Nyborg,55.3122,10.7897,17900,27.005784459792324,7.0
Kostrzyn nad Odrą,Kostrzyn nad Odra,52.5883,14.6667,17899,28.4845584117235,7.0
